,重量,貨名,單價,單位,倉位,date,Origin,brand,name,grade,category
7357,12kg,巴 seara (2x6) 雞軟骨,$ 1 3.5,磅,其士,19-jun-23.pdf,巴,seara,雞軟骨,,Chicken
7358,12kg,巴 aurora 雞翼鎚,$ 8 .5,磅,其士,19-jun-23.pdf,巴,aurora,雞翼鎚,,Chicken
7359,12kg,巴 aurora 40+ 雞腳,$ 3 .8,磅,其士,19-jun-23.pdf,巴,aurora,雞腳,40+,Chicken
7360,15kg,巴 jagua 50+ 雞腳,$ 4 .0,磅,其士,19-jun-23.pdf,巴,jagua,雞腳,50+,Chicken
7361,16kg,巴 seara 火雞子 (2x8kg),$ 1 8.5,磅,其士,19-jun-23.pdf,巴,seara,火雞子,,Chicken
7362,10kg,法 國 鴨腳 p-79195002,$ 1 2.0,磅,其士,19-jun-23.pdf,法 國,,鴨腳,,Poultry
7363,10kg,匈牙利 鴨舌 hu332,$ 5 6.0,磅,其士,19-jun-23.pdf,匈牙利,,鴨舌,,Poultry
7364,15kg,匈牙利 鵝腎 hu332,$ 2 4.0,磅,其士,19-jun-23.pdf,匈牙利,,鵝腎,,Poultry
7365,抄,美 i. b. p. 燒牛肉 cab,$ 8 6.0,磅,其士,26-jun-23.pdf,美,ibp,燒牛肉,,Beef
7366,抄,美 i. b. p. 斧頭扒 cab,$ 9 0.0,磅,其士,26-jun-23.pdf,美,ibp,斧頭扒,,Beef
7367,抄,巴 anglo 西冷 4k+,$ 2 3.0,磅,其士,26-jun-23.pdf,西,anglo,西冷,,Beef
7368,抄,巴 boi brasil 西冷 4k+,$ 2 2.5,磅,其士,26-jun-23.pdf,西,boi brasil,西冷,,Beef
7369,抄,巴 gejota 西冷 4k+,$ 2 3.0,磅,其士,26-jun-23.pdf,西,gejota,西冷,,Beef
7370,抄,巴 masterboi 西冷 4k+,$ 2 2.5,磅,其士,26-jun-23.pdf,西,boi brasil,西冷,,Beef
7371,抄**,巴 minerva 西冷 4k+,$ 2 3.0,磅,其士,26-jun-23.pdf,西,minerva,西冷,,Beef
7372,抄,巴 pantanal 西冷 4k+,$ 2 2.5,磅,其士,26-jun-23.pdf,西,pantanal,西冷,,Beef
7373,抄,巴 quality beef 西冷 4k+,$ 2 2.5,磅,其士,26-jun-23.pdf,西,quality beef,西冷,,Beef
7374,抄,巴 plena 西冷 4k+,$ 2 2.5,磅,其士,26-jun-23.pdf,西,plena,西冷,,Beef
7375,抄,美 i. b. p. 西冷 cab prime 0x1,$ 112.0,磅,其士,26-jun-23.pdf,西,ibp,西冷,,Beef
7376,抄,美 iowa premium 西冷 prime 0x1 (兩條裝),$ 110.0,磅,其士,26-jun-23.pdf,西,iowa premium ,西冷,兩條裝,Beef
7377,抄,美 i. b. p. 西冷 cab 0x1,$ 7 7.0,磅,其士,26-jun-23.pdf,西,ibp,西冷,,Beef
7378,抄,阿 conallison (s) 西冷,$ 3 8.0,磅,其士,26-jun-23.pdf,西,conallison,西冷,,Beef
7379,抄**,紐 affco 西冷 ps 4kg+,$ 4 3.5,磅,其士,26-jun-23.pdf,西,affco,西冷,,Beef
7380,抄,紐 affco 西冷 bull 3-4.5kg,$ 2 9.5,磅,其士,26-jun-23.pdf,西,affco,西冷,3-4,Beef
7381,抄,紐 affco 西冷 pb 3kg+,$ 2 9.5,磅,其士,26-jun-23.pdf,西,affco,西冷,,Beef
7382,抄,紐 anzco 1.4-1.8kg 牛柳,$ 6 3.0,磅,其士,26-jun-23.pdf,紐,anzco,牛柳,,Beef
7383,抄,紐 silver fern 1.3-1.8kg 牛柳,$ 6 3.0,磅,其士,26-jun-23.pdf,紐,silver fern,牛柳,,Beef
7384,抄,紐 silver fern ps 1.3-1.8kg 牛柳,$ 6 3.0,磅,其士,26-jun-23.pdf,紐,silver fern,牛柳,,Beef
7385,抄**,巴 dom glutao 3-4 lb 牛柳,$ 3 9.0,磅,其士,26-jun-23.pdf,巴,dom glutao,牛柳,3-4,Beef
7386,抄**,巴 dom glutao 4-5 lb 牛柳,$ 3 9.0,磅,其士,26-jun-23.pdf,巴,dom glutao,牛柳,,Beef
7387,抄,巴 gejota 4-5 lb 牛柳,$ 4 0.0,磅,其士,26-jun-23.pdf,巴,gejota,牛柳,,Beef
7388,抄**,巴 plena 4-5 lb 牛柳,$ 3 9.0,磅,其士,26-jun-23.pdf,巴,plena,牛柳,,Beef
7389,抄,巴 masterboi 4-5 lb 牛柳,$ 3 9.0,磅,其士,26-jun-23.pdf,巴,boi brasil,牛柳,,Beef
7390,抄,紐 anzco 1.8kg + 牛柳,$ 6 6.0,磅,其士,26-jun-23.pdf,紐,anzco,牛柳,,Beef
7391,抄,紐 affco 1.8kg + 牛柳,$ 6 6.0,磅,其士,26-jun-23.pdf,紐,affco,牛柳,,Beef
7392,抄,巴 anglo 5 lb+ 牛柳,$ 3 9.0,磅,其士,26-jun-23.pdf,巴,anglo,牛柳,,Beef
7393,抄,巴 gejota 5 lb+ 牛柳,$ 3 9.0,磅,其士,26-jun-23.pdf,巴,gejota,牛柳,,Beef
7394,抄,巴 masterboi 5 lb+ 牛柳,$ 3 9.0,磅,其士,26-jun-23.pdf,巴,boi brasil,牛柳,,Beef
7395,抄,美 i. b. p. 牛柳 cab (十二條裝),$ 135.0,磅,其士,26-jun-23.pdf,美,ibp,牛柳,,Beef
7396,抄,巴 alegra 豬扒 有骨去脊骨,$ 8 .6,磅,其士,26-jun-23.pdf,巴,alegra,豬扒,有骨,Pork
7397,抄,巴 seara 豬扒 有骨去脊骨,$ 8 .4,磅,其士,26-jun-23.pdf,巴,seara,豬扒,有骨,Pork
7398,抄,巴 alegra 豬扒 有骨帶脊骨,$ 8 .0,磅,其士,26-jun-23.pdf,巴,alegra,豬扒,有骨,Pork
7399,抄,巴 dalia 豬扒 有骨帶脊骨,$ 8 .0,磅,其士,26-jun-23.pdf,巴,dalia,豬扒,有骨,Pork
7400,25kg*,巴 frimesa 豬扒 有骨帶脊骨,$ 9 .2,磅,其士,26-jun-23.pdf,巴,frimesa,豬扒,有骨,Pork
7401,25kg,巴 aurora 豬扒 有骨帶脊骨,$ 8 .0,磅,其士,26-jun-23.pdf,巴,aurora,豬扒,有骨,Pork
7402,抄,巴 palmali 豬扒 有骨帶脊骨,$ 7 .8,磅,其士,26-jun-23.pdf,巴,palmali,豬扒,有骨,Pork
7403,抄,巴 notable 豬扒 有骨帶脊骨,$ 8 .0,磅,其士,26-jun-23.pdf,巴,notable,豬扒,有骨,Pork
7404,抄,巴 pamplona 豬扒 有骨帶脊骨,$ 7 .8,磅,其士,26-jun-23.pdf,巴,pamplona,豬扒,有骨,Pork
7405,抄,美 i.b.p 豬扒 有骨法式8支骨,$ 3 3.0,磅,其士,26-jun-23.pdf,美,ibp,豬扒,8支骨,Pork
7406,20kg,巴 pif paf 豬肉眼三肉,$ 1 3.0,磅,其士,26-jun-23.pdf,巴,pif paf,肉眼,,Beef
7407,10kg,巴 aurora 豬背骨 p-3847,$ 9 .8,磅,其士,26-jun-23.pdf,巴,aurora,豬背骨,,Pork
7408,10kg,巴 seara 豬背骨 p-876,$ 9 .8,磅,其士,26-jun-23.pdf,巴,seara,豬背骨,,Pork
7409,抄,美 smithfield 豬背骨,$ 2 6.0,磅,其士,26-jun-23.pdf,美,smithfield,豬背骨,,Pork
7410,抄,美 i.b.p 豬背骨 (1pc),$ 2 2.0,磅,其士,26-jun-23.pdf,美,ibp,豬背骨,,Pork
7411,25kg,巴 frimesa 豬腩帶骨,$ 1 3.5,磅,其士,26-jun-23.pdf,巴,frimesa,豬腩帶骨,帶骨,Pork
7412,抄,巴 eco frigo 豬腩帶骨,$ 1 4.2,磅,其士,26-jun-23.pdf,巴,eco frigo,豬腩帶骨,帶骨,Pork
7413,抄,美 i.b.p 豬腩 去皮片骨腩,$ 1 6.0,磅,其士,26-jun-23.pdf,美,ibp,豬腩 去皮片骨腩,,Pork
7414,抄,美 i.b.p 豬腩 有皮片骨腩,$ 1 7.5,磅,其士,26-jun-23.pdf,美,ibp,豬腩 有皮片骨腩,有皮,Pork
7415,抄,美 i.b.p 豬腩 去皮挑骨,$ 1 7.0,磅,其士,26-jun-23.pdf,美,ibp,豬腩 去皮挑骨,挑骨,Pork
7416,抄,荷 蘭 nl3603 (a) 豬腩挑骨去皮,$ 1 5.5,磅,其士,26-jun-23.pdf,荷,,豬腩挑骨,挑骨,Pork
7417,抄,荷 蘭 584 (a) 豬腩 去皮挑骨,$ 1 6.0,磅,其士,26-jun-23.pdf,荷,p584,(a) 豬腩 去皮挑骨,挑骨,Pork
7418,抄,波 animex 豬腩 去皮挑骨 (去軟骨),$ 1 5.5,磅,其士,26-jun-23.pdf,波,excel,豬腩 去皮挑骨 (去軟骨),挑骨,Pork
7419,抄,荷 蘭 584 (a) 豬腩 有皮挑骨,$ 1 3.5,磅,其士,26-jun-23.pdf,荷,p584,(a) 豬腩 有皮挑骨,挑骨,Pork
7420,抄,德 westfleisch (a) 豬腩 有皮挑骨,$ 1 3.0,磅,其士,26-jun-23.pdf,德,westfleisch,(a) 豬腩 有皮挑骨,挑骨,Pork
7421,抄,德 tonnies 豬腩 有皮挑骨,$ 1 3.0,磅,其士,26-jun-23.pdf,德,tonnies,豬腩 有皮挑骨,挑骨,Pork
7422,抄,俄 miratorg 豬腩 有皮挑骨,$ 1 3.0,磅,其士,26-jun-23.pdf,俄,miratorg,豬腩 有皮挑骨,挑骨,Pork
7423,抄,俄 rusagro 豬腩 有皮挑骨,$ 1 2.5,磅,其士,26-jun-23.pdf,俄,rusagro,豬腩 有皮挑骨,挑骨,Pork
7424,9kg,巴 seara 春雞 900gm,$ 7 .8,磅,其士,26-jun-23.pdf,巴,seara,春雞,900g,Chicken
7425,12kg,巴 seara 雞腎,$ 4 .6,磅,其士,26-jun-23.pdf,巴,seara,雞腎,,Chicken
7426,15kg,巴 aurora 雞腎,$ 5 .5,磅,其士,26-jun-23.pdf,巴,aurora,雞腎,,Chicken
7427,12kg,中 欣城 雞大胸去皮 6x2kg,$ 1 5.2,kg,其士,26-jun-23.pdf,中,欣城,雞大胸,,Chicken
7428,15kg,巴 aurora 雞白髀,$ 5 .4,磅,其士,26-jun-23.pdf,巴,aurora,雞白髀,,Chicken
7429,15kg,中 欣城 雞白髀 240-260g,$ 7 .6,磅,其士,26-jun-23.pdf,中,欣城,雞白髀,240-260,Chicken
7430,12kg,中 欣城 雞上腿肉 有皮,$ 1 6.0,kg,其士,26-jun-23.pdf,中,欣城,雞上腿肉,有皮,Chicken
7431,12kg,巴 aurora (2x6) 有皮雞髀扒,$ 7 .6,磅,其士,26-jun-23.pdf,巴,aurora,雞髀,有皮,Chicken
7432,12kg,巴 cancao (2x6) 有皮雞髀扒,$ 7 .6,磅,其士,26-jun-23.pdf,巴,cancao,雞髀,有皮,Chicken
7433,15kg,巴 lar 雞髀扒 200g上 排裝,$ 7 .6,磅,其士,26-jun-23.pdf,巴,lar,雞髀,200g上,Chicken
7434,15kg,巴 seara 雞髀扒 200g上 排裝,$ 7 .6,磅,其士,26-jun-23.pdf,巴,seara,雞髀,200g上,Chicken
7435,10kg,中 欣城 雞柳 iqf,$ 1 6.5,kg,其士,26-jun-23.pdf,中,欣城,雞柳,,Chicken
7436,12kg,巴 aurora 雞翼鎚,$ 8 .5,磅,其士,26-jun-23.pdf,巴,aurora,雞翼鎚,,Chicken
7437,12kg,巴 aurora 40+ 雞腳,$ 3 .6,磅,其士,26-jun-23.pdf,巴,aurora,雞腳,40+,Chicken
7438,15kg,巴 jagua 50+ 雞腳,$ 4 .0,磅,其士,26-jun-23.pdf,巴,jagua,雞腳,50+,Chicken
7439,16kg,巴 seara 火雞子 (2x8kg),$ 1 8.5,磅,其士,26-jun-23.pdf,巴,seara,火雞子,,Chicken
7440,10kg,法 國 鴨腳 p-79195002,$ 1 2.0,磅,其士,26-jun-23.pdf,法 國,,鴨腳,,Poultry
7441,10kg,匈牙利 鴨舌 hu332,$ 5 6.0,磅,其士,26-jun-23.pdf,匈牙利,,鴨舌,,Poultry
7442,15kg,匈牙利 鵝腎 hu332,$ 2 4.0,磅,其士,26-jun-23.pdf,匈牙利,,鵝腎,,Poultry
7443,抄,美 i. b. p. 燒牛肉 cab,$ 8 8.0,磅,其士,6-march-23.pdf,美,ibp,燒牛肉,,Beef
7444,抄,美 i. b. p. 斧頭扒 cab,$ 9 8.0,磅,其士,6-march-23.pdf,美,ibp,斧頭扒,,Beef
7445,抄,巴 anglo 西冷 4k+,$ 2 7.0,磅,其士,6-march-23.pdf,西,anglo,西冷,,Beef
7446,抄,巴 boi brasil 西冷 4k+,$ 2 6.5,磅,其士,6-march-23.pdf,西,boi brasil,西冷,,Beef
7447,抄,巴 pantanal 西冷 4k+,$ 2 6.5,磅,其士,6-march-23.pdf,西,pantanal,西冷,,Beef
7448,抄,美 i. b. p. 西冷 cab prime 0 x1,$ 112.0,磅,其士,6-march-23.pdf,西,ibp,西冷,,Beef
7449,抄,加 excel 西冷 (0x1) nr p-93,$ 3 8.0,磅,其士,6-march-23.pdf,西,excel,西冷,,Beef
7450,抄,阿 conallison (s) 西冷,$ 3 8.0,磅,其士,6-march-23.pdf,西,conallison,西冷,,Beef
7451,抄,紐 affco 西冷 bull 3-4.5kg,$ 3 5.5,磅,其士,6-march-23.pdf,西,affco,西冷,3-4,Beef
7452,抄,紐 affco 西冷 pb 3kg+,$ 3 5.5,磅,其士,6-march-23.pdf,西,affco,西冷,,Beef
7453,抄,巴 plena 3-4 lb 牛柳,$ 4 3.0,磅,其士,6-march-23.pdf,巴,plena,牛柳,3-4,Beef
7454,抄,巴 pantanal 3-4 lb 牛柳,$ 4 3.0,磅,其士,6-march-23.pdf,巴,pantanal,牛柳,3-4,Beef
7455,抄,阿 conallison 3-4 lb 牛柳 (s),$ 4 3.0,磅,其士,6-march-23.pdf,阿,conallison,牛柳,3-4,Beef
7456,抄,紐 silver fern 1.3-1.8kg 牛柳,$ 6 2.0,磅,其士,6-march-23.pdf,紐,silver fern,牛柳,,Beef
7457,抄,紐 silver fern ps 1.3-1.8kg 牛柳,$ 6 3.0,磅,其士,6-march-23.pdf,紐,silver fern,牛柳,,Beef
7458,抄,巴 plena 4-5 lb 牛柳,$ 4 3.0,磅,其士,6-march-23.pdf,巴,plena,牛柳,,Beef
7459,抄,巴 pantanal 4-5 lb 牛柳,$ 4 3.0,磅,其士,6-march-23.pdf,巴,pantanal,牛柳,,Beef
7460,抄,巴 masterboi 4-5 lb 牛柳,$ 4 3.0,磅,其士,6-march-23.pdf,巴,boi brasil,牛柳,,Beef
7461,抄,紐 silver fern 1.8kg+ 牛柳,$ 6 5.0,磅,其士,6-march-23.pdf,紐,silver fern,牛柳,,Beef
7462,抄,巴 anglo 5 lb+ 牛柳,$ 4 3.0,磅,其士,6-march-23.pdf,巴,anglo,牛柳,,Beef
7463,抄,巴 gejota 5 lb+ 牛柳,$ 4 3.0,磅,其士,6-march-23.pdf,巴,gejota,牛柳,,Beef
7464,抄,美 i. b. p. 牛柳 cab (四條裝),$ 135.0,磅,其士,6-march-23.pdf,美,ibp,牛柳,四條裝,Beef
7465,10kg,阿 bustos 牛舌,$ 9 .5,磅,其士,6-march-23.pdf,阿,bustos,牛舌,,Beef
7466,抄,阿 forres 牛舌,$ 9 .5,磅,其士,6-march-23.pdf,阿,forres,牛舌,,Beef
7467,抄,巴 pantanal 牛舌,$ 1 0.0,磅,其士,6-march-23.pdf,巴,pantanal,牛舌,,Beef
7468,抄,巴 balbinos 牛舌,$ 1 0.0,磅,其士,6-march-23.pdf,巴,,牛舌,,Beef
7469,抄,巴 gejota 牛舌,$ 1 0.0,磅,其士,6-march-23.pdf,巴,gejota,牛舌,,Beef
7470,25kg,波 animex 豬梅肉,$ 1 7.5,磅,其士,6-march-23.pdf,波,excel,豬梅肉,,Pork
7471,抄,美 i.b.p kata rosa 豬梅肉,$ 2 3.5,磅,其士,6-march-23.pdf,美,ibp,豬梅肉,,Pork
7472,抄,美 i.b.p 豬 柳,$ 2 3.0,磅,其士,6-march-23.pdf,美,ibp,豬 柳,,Pork
7473,10kg,巴 aurora 豬背骨 p-3847,$ 1 1.8,磅,其士,6-march-23.pdf,巴,aurora,豬背骨,,Pork
7474,10kg,巴 seara 豬背骨 p-876,$ 1 0.8,磅,其士,6-march-23.pdf,巴,seara,豬背骨,,Pork
7475,抄,美 smithfield 豬背骨,$ 2 6.0,磅,其士,6-march-23.pdf,美,smithfield,豬背骨,,Pork
7476,抄,美 i.b.p 豬背骨 (1pc),$ 2 3.0,磅,其士,6-march-23.pdf,美,ibp,豬背骨,,Pork
7477,25kg,巴 frimesa 豬腩帶骨,$ 1 4.3,磅,其士,6-march-23.pdf,巴,frimesa,豬腩帶骨,帶骨,Pork
7478,抄,巴 eco frigo 豬腩帶骨,$ 1 4.5,磅,其士,6-march-23.pdf,巴,eco frigo,豬腩帶骨,帶骨,Pork
7479,抄,荷 蘭 nl3603 a 豬腩挑骨去皮(去軟骨),$ 1 6.5,磅,其士,6-march-23.pdf,荷,,豬腩挑骨,挑骨,Pork
7480,抄,荷 蘭 584 a 豬腩 去皮挑骨,$ 1 7.0,磅,其士,6-march-23.pdf,荷,p584,a 豬腩 去皮挑骨,挑骨,Pork
7481,抄,波 animex 豬腩 去皮挑骨,$ 1 5.5,磅,其士,6-march-23.pdf,波,excel,豬腩 去皮挑骨,挑骨,Pork
7482,抄,美 i.b.p 豬腩 去皮挑骨,$ 1 7.0,磅,其士,6-march-23.pdf,美,ibp,豬腩 去皮挑骨,挑骨,Pork
7483,12kg,巴 seara 雞腎,$ 5 .0,磅,其士,6-march-23.pdf,巴,seara,雞腎,,Chicken
7484,12kg,中國 連翔 雞大胸去皮 6x2kg,$ 1 5.4,kg,其士,6-march-23.pdf,中,連翔,雞大胸,,Chicken
7485,12kg,中國 佳欣美 雞大胸去皮 6x2kg,$ 1 5.4,kg,其士,6-march-23.pdf,中,,雞大胸,,Chicken
7486,15kg,巴 aurora 雞白髀,$ 6 .0,磅,其士,6-march-23.pdf,巴,aurora,雞白髀,,Chicken
7487,12kg,巴 le vida (2x6) 去皮雞髀扒,$ 1 0.0,磅,其士,6-march-23.pdf,巴,le vida,雞髀,,Chicken
7488,12kg,巴 aurora (2x6) 有皮雞髀扒,$ 8 .4,磅,其士,6-march-23.pdf,巴,aurora,雞髀,有皮,Chicken
7489,12kg,巴 lar (2x6) 有皮雞髀扒,$ 8 .4,磅,其士,6-march-23.pdf,巴,lar,雞髀,有皮,Chicken
7490,12kg,巴 cancao (2x6) 有皮雞髀扒,$ 8 .4,磅,其士,6-march-23.pdf,巴,cancao,雞髀,有皮,Chicken
7491,15kg,巴 superfrango 雞髀扒 200g上 排裝,$ 8 .2,磅,其士,6-march-23.pdf,巴,,雞髀,200g上,Chicken
7492,15kg,巴 lar 雞髀扒 200g上 排裝,$ 8 .2,磅,其士,6-march-23.pdf,巴,lar,雞髀,200g上,Chicken
7493,15kg,巴 seara 雞髀扒 200g上 排裝,$ 8 .2,磅,其士,6-march-23.pdf,巴,seara,雞髀,200g上,Chicken
7494,15kg,巴 aurora 雞髀扒 200g上 排裝,$ 8 .2,磅,其士,6-march-23.pdf,巴,aurora,雞髀,200g上,Chicken
7495,15kg,中國 佳欣美 雞髀扒 250-300gm 排裝,$ 8 .7,磅,其士,6-march-23.pdf,中,,雞髀,排裝,Chicken
7496,10kg,中國 欣城 雞柳 iqf,$ 1 6.5,kg,其士,6-march-23.pdf,中,欣城,雞柳,,Chicken
7497,12kg,巴 aurora (2x6) 雞軟骨,$ 1 5.7,磅,其士,6-march-23.pdf,巴,aurora,雞軟骨,,Chicken
7498,15kg,巴 aurora 100+ 雞全翼,$ 8 .2,磅,其士,6-march-23.pdf,巴,aurora,雞全翼,,Chicken
7499,12kg,巴 aurora 40+ 雞腳,$ 5 .0,磅,其士,6-march-23.pdf,巴,aurora,雞腳,40+,Chicken
7500,15kg,巴 jagua 50+ 雞腳,$ 5 .0,磅,其士,6-march-23.pdf,巴,jagua,雞腳,50+,Chicken
7501,10kg,法 國 鴨腳 p-79195002,$ 1 2.0,磅,其士,6-march-23.pdf,法 國,,鴨腳,,Poultry
7502,15kg,法 國 鴨腳 p-56109001,$ 1 2.0,磅,其士,6-march-23.pdf,法 國,p109,鴨腳,,Poultry
7503,15kg,波蘭 animex 鵝 半 翼 pl28070501 / 691,$ 6 .0,磅,其士,6-march-23.pdf,波,excel,鵝 半 翼 pl28070501 / 691,,
7504,15kg,波蘭 animex 鵝 半 翼 pl20630501/560,$ 6 .0,磅,其士,6-march-23.pdf,波,excel,鵝 半 翼 pl20630501/560,,
7505,抄,紐 affco 1.4-1.8kg 牛柳,$ 5 6.0,磅,其士,8-jan-24.pdf,紐,affco,牛柳,,Beef
7506,抄,紐 silver fern 1.3-1.8kg 牛柳,$ 5 6.0,磅,其士,8-jan-24.pdf,紐,silver fern,牛柳,,Beef
7507,抄,紐 silver fern 1.8kg + 牛柳,$ 6 0.0,磅,其士,8-jan-24.pdf,紐,silver fern,牛柳,,Beef
7508,抄,紐 affco 1.8kg + 牛柳,$ 5 8.0,磅,其士,8-jan-24.pdf,紐,affco,牛柳,,Beef
7509,抄,巴 anglo 5 lb+ 牛柳,$ 3 8.0,磅,其士,8-jan-24.pdf,巴,anglo,牛柳,,Beef
7510,抄,美 i. b. p. 牛柳 cab,$ 142.0,磅,其士,8-jan-24.pdf,美,ibp,牛柳,,Beef
7511,抄,美 i. b. p. 牛板腱 cab,$ 4 9.5,磅,其士,8-jan-24.pdf,美,ibp,牛板腱,,Beef
7512,抄,美 excel 牛板腱 choice,$ 4 0.0,磅,其士,8-jan-24.pdf,美,excel,牛板腱,,Beef
7513,抄**,美 i. b. p. 牛板腱 choice,$ 4 0.0,磅,其士,8-jan-24.pdf,美,ibp,牛板腱,,Beef
7514,抄,加 excel 牛板腱 aaa p-93,$ 4 0.0,磅,其士,8-jan-24.pdf,加,excel,牛板腱,,Beef
7515,抄,加 excel 牛板腱 aa p-93,$ 3 8.5,磅,其士,8-jan-24.pdf,加,excel,牛板腱,,Beef
7516,抄,澳 midfield (s) 牛t骨,$ 3 5.0,磅,其士,8-jan-24.pdf,澳,midfield,(s) 牛t骨,,Beef
7517,抄,阿 conallison (s) 牛t骨,$ 2 8.0,磅,其士,8-jan-24.pdf,阿,conallison,(s) 牛t骨,,Beef
7518,抄,美 i. b. p 牛t骨 cab 0x1,$ 8 5.0,磅,其士,8-jan-24.pdf,美,ibp,牛t骨 cab 0x1,,Beef
7519,抄,美 i. b. p. 牛仔骨 4 支骨 nr,$ 3 4.0,磅,其士,8-jan-24.pdf,美,ibp,牛仔骨,,Beef
7520,抄,加 excel 牛仔骨 3 支骨 prime p-51,$ 6 8.0,磅,其士,8-jan-24.pdf,加,excel,牛仔骨,,Beef
7521,抄,美 excel 牛仔骨 3 支骨 cab p-86e,$ 4 9.5,磅,其士,8-jan-24.pdf,美,excel,牛仔骨,,Beef
7522,抄,美 i. b. p. 牛仔骨 3 支骨 cab,$ 5 1.0,磅,其士,8-jan-24.pdf,美,ibp,牛仔骨,,Beef
7523,抄,加 excel 牛仔骨 3 支骨 aaa p-51,$ 5 0.0,磅,其士,8-jan-24.pdf,加,excel,牛仔骨,,Beef
7524,抄,美 showcase 牛仔骨 3 支骨 select,$ 3 0.0,磅,其士,8-jan-24.pdf,美,showcase,牛仔骨,,Beef
7525,抄,美 i. b. p. 肥牛肉肩胛 cab prime p-245c,$ 7 7.0,磅,其士,8-jan-24.pdf,美,ibp,肩胛,,Beef
7526,抄,美 i. b. p. 肥牛肉肩胛 prime,$ 7 5.0,磅,其士,8-jan-24.pdf,美,ibp,肩胛,,Beef
7527,抄**,美 i. b. p. 肥牛肉肩胛 choice p-245j,$ 6 0.0,磅,其士,8-jan-24.pdf,美,ibp,肩胛,,Beef
7528,抄,巴 seara 豬梅肉,$ 9 .6,磅,其士,8-jan-24.pdf,巴,seara,豬梅肉,,Pork
7529,抄,巴 seara 豬梅肉 p-60,$ 9 .8,磅,其士,8-jan-24.pdf,巴,seara,豬梅肉,,Pork
7530,20kg,巴 palmali 豬梅肉,$ 1 0.0,磅,其士,8-jan-24.pdf,巴,palmali,豬梅肉,,Pork
7531,20kg,巴 frimesa 豬梅肉 p-727,$ 1 0.2,磅,其士,8-jan-24.pdf,巴,frimesa,豬梅肉,,Pork
7532,抄,美 i.b.p 豬梅肉 ( collar butt),$ 2 3.0,磅,其士,8-jan-24.pdf,美,ibp,豬梅肉,,Pork
7533,抄,美 i.b.p 豬梅肉 ( kata rosa),$ 2 3.8,磅,其士,8-jan-24.pdf,美,ibp,豬梅肉,,Pork
7534,抄,巴 aurora 豬扒 有骨去脊骨,$ 8 .6,磅,其士,8-jan-24.pdf,巴,aurora,豬扒,有骨,Pork
7535,抄,巴 alibem 豬扒 有骨去脊骨,$ 9 .0,磅,其士,8-jan-24.pdf,巴,alibem,豬扒,有骨,Pork
7536,抄,巴 alegra 豬扒 有骨去脊骨,$ 8 .6,磅,其士,8-jan-24.pdf,巴,alegra,豬扒,有骨,Pork
7537,抄,巴 seara 豬扒 有骨去脊骨,$ 8 .6,磅,其士,8-jan-24.pdf,巴,seara,豬扒,有骨,Pork
7538,抄,巴 dalia 豬扒 有骨帶脊骨,$ 8 .4,磅,其士,8-jan-24.pdf,巴,dalia,豬扒,有骨,Pork
7539,抄,巴 palmali 豬扒 有骨帶脊骨,$ 8 .3,磅,其士,8-jan-24.pdf,巴,palmali,豬扒,有骨,Pork
7540,抄,巴 notable 豬扒 有骨帶脊骨,$ 8 .3,磅,其士,8-jan-24.pdf,巴,notable,豬扒,有骨,Pork
7541,25kg,巴 frimesa 豬扒 有骨帶脊骨,$ 8 .6,磅,其士,8-jan-24.pdf,巴,frimesa,豬扒,有骨,Pork
7542,20kg,巴 pif paf 豬肉眼三肉,$ 1 1.0,磅,其士,8-jan-24.pdf,巴,pif paf,肉眼,,Beef
7543,20kg,巴 alegra 豬肉眼三肉,$ 1 0.4,磅,其士,8-jan-24.pdf,巴,alegra,肉眼,,Beef
7544,抄,巴 sulita 豬肉眼三肉,$ 1 0.6,磅,其士,8-jan-24.pdf,巴,sulita,肉眼,,Beef
7545,25kg,巴 frimesa 豬肉眼三肉,$ 1 0.8,磅,其士,8-jan-24.pdf,巴,frimesa,肉眼,,Beef
7546,抄,美 i.b.p 豬肉眼三肉,$ 1 6.5,磅,其士,8-jan-24.pdf,美,ibp,肉眼,,Beef
7547,抄,美 i.b.p 豬柳,$ 2 0.0,磅,其士,8-jan-24.pdf,美,ibp,豬柳,,Pork
7548,抄,美 smithfield 豬背肋,$ 2 5.0,磅,其士,8-jan-24.pdf,美,smithfield,豬背肋,,Pork
7549,抄,美 i.b.p 豬背肋 (1pc),$ 2 2.5,磅,其士,8-jan-24.pdf,美,ibp,豬背肋 (1pc),,Pork
7550,抄,巴 alegra 豬腩帶骨,$ 1 3.0,磅,其士,8-jan-24.pdf,巴,alegra,豬腩帶骨,帶骨,Pork
7551,抄,巴 seara 豬腩帶骨,$ 1 1.5,磅,其士,8-jan-24.pdf,巴,seara,豬腩帶骨,帶骨,Pork
7552,抄,俄 miratorg 豬腩帶骨,$ 1 1.0,磅,其士,8-jan-24.pdf,俄,miratorg,豬腩帶骨,帶骨,Pork
7553,抄,美 i.b.p 豬腩 去皮片骨腩 halved cut,$ 1 4.5,磅,其士,8-jan-24.pdf,美,ibp,豬腩 去皮片骨腩 halved cut,,Pork
7554,抄,美 i.b.p 豬腩 去皮片骨腩 ( 1pc ),$ 1 4.5,磅,其士,8-jan-24.pdf,美,ibp,豬腩 去皮片骨腩 ( 1pc ),,Pork
