id,productName,supplier,category,packing,origin,brand,EffectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
8050,牛柳,金山,Beef,抄**,紐,affco,22-may-23.pdf,,,,,,,$ 6 6.0,磅,其士,
8051,牛柳,金山,Beef,抄,巴,anglo,22-may-23.pdf,,,,,,,$ 4 1.0,磅,其士,
8052,牛柳,金山,Beef,抄,巴,gejota,22-may-23.pdf,,,,,,,$ 4 1.0,磅,其士,
8053,牛柳,金山,Beef,抄,巴,boi brasil,22-may-23.pdf,,,,,,,$ 4 0.0,磅,其士,
8054,牛柳,金山,Beef,抄,美,ibp,22-may-23.pdf,,,,,,,$ 135.0,磅,其士,
8055,豬扒,金山,Pork,抄,巴,alegra,22-may-23.pdf,有骨,,,,,,$ 9 .4,磅,其士,
8056,豬扒,金山,Pork,25kg,巴,aurora,22-may-23.pdf,有骨,,,,,,$ 9 .4,磅,其士,
8057,豬扒,金山,Pork,抄,巴,seara,22-may-23.pdf,有骨,,,,,,$ 9 .4,磅,其士,
8058,豬扒,金山,Pork,抄,巴,alegra,22-may-23.pdf,有骨,,,,,,$ 9 .0,磅,其士,
8059,豬扒,金山,Pork,25kg,巴,aurora,22-may-23.pdf,有骨,,,,,,$ 9 .0,磅,其士,
8060,豬扒,金山,Pork,抄,巴,palmali,22-may-23.pdf,有骨,,,,,,$ 8 .6,磅,其士,
8061,豬扒,金山,Pork,抄,巴,dalia,22-may-23.pdf,有骨,,,,,,$ 9 .0,磅,其士,
8062,豬扒,金山,Pork,抄,巴,notable,22-may-23.pdf,有骨,,,,,,$ 9 .0,磅,其士,
8063,豬扒,金山,Pork,抄,巴,pamplona,22-may-23.pdf,有骨,,,,,,$ 8 .6,磅,其士,
8064,肉眼,金山,Beef,抄**,巴,,22-may-23.pdf,,,,,,,$ 1 4.0,磅,其士,
8065,肉眼,金山,Beef,抄**,美,ibp,22-may-23.pdf,,,,,,,$ 1 7.5,磅,其士,
8066,豬背骨,金山,Pork,10kg,巴,aurora,22-may-23.pdf,,,,,,,$ 1 0.5,磅,其士,
8067,豬背骨,金山,Pork,10kg,巴,seara,22-may-23.pdf,,,,,,,$ 9 .8,磅,其士,
8068,豬背骨,金山,Pork,抄,美,smithfield,22-may-23.pdf,,,,,,,$ 2 6.0,磅,其士,
8069,豬背骨,金山,Pork,抄,美,ibp,22-may-23.pdf,,,,,,,$ 2 2.0,磅,其士,
8070,豬腩帶骨,金山,Pork,25kg,巴,frimesa,22-may-23.pdf,帶骨,,,,,,$ 1 3.8,磅,其士,
8071,豬腩帶骨,金山,Pork,抄,巴,eco frigo,22-may-23.pdf,帶骨,,,,,,$ 1 4.5,磅,其士,
8072,豬腩帶骨,金山,Pork,抄,巴,alibem,22-may-23.pdf,帶骨,,,,,,$ 1 4.6,磅,其士,
8073,豬腩帶骨,金山,Pork,抄,波,excel,22-may-23.pdf,帶骨,,,,,,$ 1 2.5,磅,其士,
8074,豬腩 去皮片骨腩,金山,Pork,抄,美,ibp,22-may-23.pdf,,,,,,,$ 1 6.0,磅,其士,
8075,豬腩挑骨,金山,Pork,抄,荷,,22-may-23.pdf,挑骨,,,,,,$ 1 6.0,磅,其士,
8076,(a) 豬腩 去皮挑骨,金山,Pork,抄,荷,p584,22-may-23.pdf,挑骨,,,,,,$ 1 6.2,磅,其士,
8077,豬腩 去皮挑骨 (去軟骨),金山,Pork,抄,波,excel,22-may-23.pdf,挑骨,,,,,,$ 1 6.2,磅,其士,
8078,豬腩 去皮挑骨,金山,Pork,抄,美,ibp,22-may-23.pdf,挑骨,,,,,,$ 1 7.0,磅,其士,
8079,(a) 豬腩 有皮挑骨,金山,Pork,抄,荷,p584,22-may-23.pdf,挑骨,,,,,,$ 1 4.5,磅,其士,
8080,(a) 豬腩 有皮挑骨,金山,Pork,抄,德,westfleisch,22-may-23.pdf,挑骨,,,,,,$ 1 3.6,磅,其士,
8081,豬腩 有皮挑骨,金山,Pork,抄,德,tonnies,22-may-23.pdf,挑骨,,,,,,$ 1 4.0,磅,其士,
8082,豬腩 有皮挑骨,金山,Pork,抄**,俄,miratorg,22-may-23.pdf,挑骨,,,,,,$ 1 4.0,磅,其士,
8083,豬腩 有皮挑骨,金山,Pork,抄,俄,rusagro,22-may-23.pdf,挑骨,,,,,,$ 1 3.3,磅,其士,
8084,春雞,金山,Chicken,9kg,巴,seara,22-may-23.pdf,900g,,,,,,$ 8 .3,磅,其士,
8085,雞腎,金山,Chicken,12kg,巴,seara,22-may-23.pdf,,,,,,,$ 4 .6,磅,其士,
8086,雞腎,金山,Chicken,15kg,巴,aurora,22-may-23.pdf,,,,,,,$ 6 .0,磅,其士,
8087,雞大胸,金山,Chicken,12kg,中,欣城,22-may-23.pdf,,,,,,,$ 1 6.0,kg,其士,
8088,雞白髀,金山,Chicken,15kg,巴,aurora,22-may-23.pdf,,,,,,,$ 5 .7,磅,其士,
8089,雞白髀,金山,Chicken,15kg,中,欣城,22-may-23.pdf,240-260,,,,,,$ 8 .0,磅,其士,
8090,雞白髀,金山,Chicken,15kg,中,欣城,22-may-23.pdf,260-280,,,,,,$ 7 .6,磅,其士,
8091,雞上腿肉,金山,Chicken,12kg,中,欣城,22-may-23.pdf,有皮,,,,,,$ 1 7.0,kg,其士,
8092,雞髀,金山,Chicken,12kg*,巴,aurora,22-may-23.pdf,,,,,,,$ 1 0.0,磅,其士,
8093,雞髀,金山,Chicken,12kg,巴,aurora,22-may-23.pdf,有皮,,,,,,$ 8 .0,磅,其士,
8094,雞髀,金山,Chicken,12kg,巴,lar,22-may-23.pdf,有皮,,,,,,$ 8 .0,磅,其士,
8095,雞髀,金山,Chicken,12kg,巴,cancao,22-may-23.pdf,有皮,,,,,,$ 8 .0,磅,其士,
8096,雞髀,金山,Chicken,15kg,巴,lar,22-may-23.pdf,200g上,,,,,,$ 8 .0,磅,其士,
8097,雞髀,金山,Chicken,15kg,巴,seara,22-may-23.pdf,200g上,,,,,,$ 8 .0,磅,其士,
8098,雞髀,金山,Chicken,15kg,中,,22-may-23.pdf,排裝,,,,,,$ 8 .5,磅,其士,
8099,雞柳,金山,Chicken,10kg,中,欣城,22-may-23.pdf,,,,,,,$ 1 6.5,kg,其士,
8100,雞軟骨,金山,Chicken,12kg,巴,aurora,22-may-23.pdf,,,,,,,$ 1 4.8,磅,其士,
8101,雞翼鎚,金山,Chicken,12kg,巴,aurora,22-may-23.pdf,,,,,,,$ 8 .5,磅,其士,
8102,雞腳,金山,Chicken,12kg,巴,aurora,22-may-23.pdf,40+,,,,,,$ 4 .0,磅,其士,
8103,雞腳,金山,Chicken,15kg,巴,jagua,22-may-23.pdf,50+,,,,,,$ 4 .0,磅,其士,
8104,火雞子,金山,Chicken,16kg,巴,seara,22-may-23.pdf,,,,,,,$ 1 8.5,磅,其士,
8105,鴨腳,金山,Poultry,10kg,法 國,,22-may-23.pdf,,,,,,,$ 1 2.0,磅,其士,
8106,鴨腳,金山,Poultry,15kg,法 國,p109,22-may-23.pdf,,,,,,,$ 1 2.0,磅,其士,
8107,鵝 半 翼 pl28070501 / 691,金山,,15kg,波,excel,22-may-23.pdf,,,,,,,$ 5 .5,磅,其士,
8108,鵝 半 翼 pl20630501/560,金山,,15kg,波,excel,22-may-23.pdf,,,,,,,$ 5 .5,磅,其士,
8109,牛柳,金山,Beef,抄,巴,boi brasil,25-sep-23.pdf,3-4,,,,,,$ 3 6.5,磅,其士,
8110,牛柳,金山,Beef,抄,巴,dom glutao,25-sep-23.pdf,,,,,,,$ 3 6.5,磅,其士,
8111,牛柳,金山,Beef,抄,巴,boi brasil,25-sep-23.pdf,,,,,,,$ 3 6.5,磅,其士,
8112,牛柳,金山,Beef,抄,巴,plena,25-sep-23.pdf,,,,,,,$ 3 6.5,磅,其士,
8113,牛柳,金山,Beef,抄,紐,affco,25-sep-23.pdf,,,,,,,$ 6 2.0,磅,其士,
8114,牛柳,金山,Beef,抄,紐,anzco,25-sep-23.pdf,,,,,,,$ 6 2.0,磅,其士,
8115,牛柳,金山,Beef,抄,紐,silver fern,25-sep-23.pdf,,,,,,,$ 6 2.0,磅,其士,
8116,牛柳,金山,Beef,抄,紐,anzco,25-sep-23.pdf,,,,,,,$ 6 5.0,磅,其士,
8117,牛柳,金山,Beef,抄,紐,silver fern,25-sep-23.pdf,,,,,,,$ 6 5.0,磅,其士,
8118,牛柳,金山,Beef,抄,紐,affco,25-sep-23.pdf,,,,,,,$ 6 5.0,磅,其士,
8119,牛柳,金山,Beef,抄,澳,midfield,25-sep-23.pdf,,,,,,,$ 6 2.0,磅,其士,
8120,牛柳,金山,Beef,抄,巴,anglo,25-sep-23.pdf,,,,,,,$ 3 6.5,磅,其士,
8121,牛柳,金山,Beef,抄,巴,gejota,25-sep-23.pdf,,,,,,,$ 3 6.5,磅,其士,
8122,牛柳,金山,Beef,抄,巴,boi brasil,25-sep-23.pdf,,,,,,,$ 3 6.5,磅,其士,
8123,牛板腱,金山,Beef,抄,美,excel,25-sep-23.pdf,,,,,,,$ 5 8.0,磅,其士,
8124,牛板腱,金山,Beef,抄,美,ibp,25-sep-23.pdf,,,,,,,$ 5 1.0,磅,其士,
8125,(s) 牛t骨,金山,Beef,抄,阿,conallison,25-sep-23.pdf,,,,,,,$ 2 8.0,磅,其士,
8126,牛仔骨,金山,Beef,抄,英,,25-sep-23.pdf,,,,,,,$ 1 8.0,磅,其士,
8127,牛仔骨,金山,Beef,抄,加,excel,25-sep-23.pdf,,,,,,,$ 6 8.0,磅,其士,
8128,牛仔骨,金山,Beef,抄,美,national beef,25-sep-23.pdf,,,,,,,$ 6 8.0,磅,其士,
8129,牛仔骨,金山,Beef,抄,美,excel,25-sep-23.pdf,,,,,,,$ 4 9.5,磅,其士,
8130,牛仔骨,金山,Beef,抄,美,ibp,25-sep-23.pdf,,,,,,,$ 5 1.0,磅,其士,
8131,牛仔骨,金山,Beef,抄,美,ibp,25-sep-23.pdf,,,,,,,$ 4 8.0,磅,其士,
8132,牛仔骨,金山,Beef,抄,美,showcase,25-sep-23.pdf,,,,,,,$ 3 0.0,磅,其士,
8133,豬梅肉,金山,Pork,抄**,巴,seara,25-sep-23.pdf,,,,,,,$ 1 1.3,磅,其士,
8134,豬梅肉,金山,Pork,20kg*,巴,palmali,25-sep-23.pdf,,,,,,,$ 1 1.6,磅,其士,
8135,豬二肉,金山,Pork,25kg,巴,aurora,25-sep-23.pdf,,,,,,,$ 8 .8,磅,其士,
8136,豬扒,金山,Pork,抄,巴,seara,25-sep-23.pdf,有骨,,,,,,$ 9 .8,磅,其士,
8137,肉眼,金山,Beef,25kg,巴,aurora,25-sep-23.pdf,,,,,,,$ 1 1.8,磅,其士,
8138,肉眼,金山,Beef,20kg,巴,pif paf,25-sep-23.pdf,,,,,,,$ 1 2.6,磅,其士,
8139,肉眼,金山,Beef,抄,巴,sulita,25-sep-23.pdf,,,,,,,$ 1 2.0,磅,其士,
8140,肉眼,金山,Beef,25kg,巴,frimesa,25-sep-23.pdf,,,,,,,$ 1 2.0,磅,其士,
8141,肉眼,金山,Beef,抄,美,ibp,25-sep-23.pdf,,,,,,,$ 1 7.0,磅,其士,
8142,豬柳,金山,Pork,抄,美,ibp,25-sep-23.pdf,,,,,,,$ 2 0.0,磅,其士,
8143,豬背骨,金山,Pork,抄,美,smithfield,25-sep-23.pdf,,,,,,,$ 2 5.0,磅,其士,
8144,豬腩帶骨,金山,Pork,抄,巴,alegra,25-sep-23.pdf,帶骨,,,,,,$ 1 3.5,磅,其士,
8145,豬腩帶骨,金山,Pork,抄,巴,eco frigo,25-sep-23.pdf,帶骨,,,,,,$ 1 3.8,磅,其士,
8146,豬腩帶骨,金山,Pork,抄,巴,seara,25-sep-23.pdf,帶骨,,,,,,$ 1 1.5,磅,其士,
8147,豬腩 去皮片骨腩 halved cut,金山,Pork,抄,美,ibp,25-sep-23.pdf,,,,,,,$ 1 6.0,磅,其士,
8148,美 mastercraft 豬腩 去皮挑骨,金山,Pork,抄,美,,25-sep-23.pdf,挑骨,,,,,,$ 1 6.0,磅,其士,
8149,(a) 豬腩 有皮挑骨,金山,Pork,抄,德,westfleisch,25-sep-23.pdf,挑骨,,,,,,$ 1 3.6,磅,其士,
8150,豬腩 有皮挑骨,金山,Pork,抄,德,tonnies,25-sep-23.pdf,挑骨,,,,,,$ 1 3.6,磅,其士,
8151,(a) 豬腩 有皮挑骨,金山,Pork,抄**,荷,p584,25-sep-23.pdf,挑骨,,,,,,$ 1 4.7,磅,其士,
8152,雞腎,金山,Chicken,12kg,巴,seara,25-sep-23.pdf,,,,,,,$ 4 .6,磅,其士,
8153,春雞,金山,Chicken,9kg,巴,seara,25-sep-23.pdf,900g,,,,,,$ 7 .9,磅,其士,
8154,雞髀,金山,Chicken,12kg,巴,aurora,25-sep-23.pdf,有皮,,,,,,$ 7 .0,磅,其士,
8155,雞髀,金山,Chicken,12kg,巴,cancao,25-sep-23.pdf,有皮,,,,,,$ 7 .0,磅,其士,
8156,雞柳,金山,Chicken,10kg,中,欣城,25-sep-23.pdf,,,,,,,$ 1 4.6,kg,其士,
8157,雞翼鎚,金山,Chicken,12kg,巴,aurora,25-sep-23.pdf,,,,,,,$ 9 .0,磅,其士,
8158,雞腳,金山,Chicken,12kg,巴,aurora,25-sep-23.pdf,40+,,,,,,$ 4 .2,磅,其士,
8159,雞腳,金山,Chicken,15kg,巴,jagua,25-sep-23.pdf,50+,,,,,,$ 4 .8,磅,其士,
8160,雞腎,金山,Chicken,10kg,巴,seara,25-sep-23.pdf,,,,,,,$ 1 3.5,磅,其士,
8161,鴨舌,金山,Poultry,10kg,匈牙利,,25-sep-23.pdf,,,,,,,$ 5 2.0,磅,其士,
8162,鵝腎,金山,Poultry,15kg,匈牙利,,25-sep-23.pdf,,,,,,,$ 1 4.0,磅,其士,
8163,燒牛肉,金山,Beef,抄,美,ibp,27-march-23.pdf,,,,,,,$ 8 8.0,磅,其士,
8164,斧頭扒,金山,Beef,抄,美,ibp,27-march-23.pdf,,,,,,,$ 9 8.0,磅,其士,
8165,西冷,金山,Beef,抄,西,anglo,27-march-23.pdf,,,,,,,$ 2 6.0,磅,其士,
8166,西冷,金山,Beef,抄,西,boi brasil,27-march-23.pdf,,,,,,,$ 2 5.5,磅,其士,
8167,西冷,金山,Beef,抄,西,pantanal,27-march-23.pdf,,,,,,,$ 2 5.5,磅,其士,
8168,西冷,金山,Beef,抄,西,ibp,27-march-23.pdf,,,,,,,$ 112.0,磅,其士,
8169,西冷,金山,Beef,抄,西,clear river ,27-march-23.pdf,,,,,,,$ 3 8.0,磅,其士,
8170,西冷,金山,Beef,抄,西,excel,27-march-23.pdf,,,,,,,$ 3 8.0,磅,其士,
8171,西冷,金山,Beef,抄,西,conallison,27-march-23.pdf,,,,,,,$ 3 8.0,磅,其士,
8172,西冷,金山,Beef,抄,西,affco,27-march-23.pdf,3-4,,,,,,$ 3 5.5,磅,其士,
8173,西冷,金山,Beef,抄,西,affco,27-march-23.pdf,,,,,,,$ 3 5.5,磅,其士,
8174,牛柳,金山,Beef,抄,巴,plena,27-march-23.pdf,3-4,,,,,,$ 4 1.0,磅,其士,
8175,牛柳,金山,Beef,抄,巴,pantanal,27-march-23.pdf,3-4,,,,,,$ 4 1.0,磅,其士,
8176,牛柳,金山,Beef,抄,紐,silver fern,27-march-23.pdf,,,,,,,$ 6 5.0,磅,其士,
8177,牛柳,金山,Beef,抄,紐,silver fern,27-march-23.pdf,,,,,,,$ 6 5.0,磅,其士,
8178,牛柳,金山,Beef,抄,巴,plena,27-march-23.pdf,,,,,,,$ 4 1.0,磅,其士,
8179,牛柳,金山,Beef,抄,巴,pantanal,27-march-23.pdf,,,,,,,$ 4 1.0,磅,其士,
8180,牛柳,金山,Beef,抄,巴,boi brasil,27-march-23.pdf,,,,,,,$ 4 1.0,磅,其士,
8181,牛柳,金山,Beef,抄,紐,silver fern,27-march-23.pdf,,,,,,,$ 6 7.0,磅,其士,
8182,牛柳,金山,Beef,抄**,巴,anglo,27-march-23.pdf,,,,,,,$ 4 1.0,磅,其士,
8183,牛柳,金山,Beef,抄,巴,gejota,27-march-23.pdf,,,,,,,$ 4 1.0,磅,其士,
8184,牛柳,金山,Beef,抄,巴,boi brasil,27-march-23.pdf,,,,,,,$ 4 1.0,磅,其士,
8185,牛柳,金山,Beef,抄,美,ibp,27-march-23.pdf,四條裝,,,,,,$ 136.0,磅,其士,
8186,牛柳,金山,Beef,抄**,美,ibp,27-march-23.pdf,,,,,,,$ 135.0,磅,其士,
8187,牛舌,金山,Beef,10kg,阿,bustos,27-march-23.pdf,,,,,,,$ 1 0.5,磅,其士,
8188,牛舌,金山,Beef,抄,阿,forres,27-march-23.pdf,,,,,,,$ 1 0.5,磅,其士,
8189,牛舌,金山,Beef,抄,巴,pantanal,27-march-23.pdf,,,,,,,$ 1 1.0,磅,其士,
8190,牛舌,金山,Beef,抄,巴,gejota,27-march-23.pdf,,,,,,,$ 1 1.0,磅,其士,
8191,牛尾,金山,Beef,10kg,阿,offal,27-march-23.pdf,,,,,,,$ 1 6.5,磅,其士,
8192,豬梅肉,金山,Pork,抄**,巴,seara,27-march-23.pdf,,,,,,,$ 1 1.5,磅,其士,
8193,豬梅肉,金山,Pork,25kg,波,excel,27-march-23.pdf,,,,,,,$ 1 6.8,磅,其士,
8194,豬梅肉,金山,Pork,抄,美,ibp,27-march-23.pdf,,,,,,,$ 2 2.8,磅,其士,
8195,豬背骨,金山,Pork,10kg,巴,aurora,27-march-23.pdf,,,,,,,$ 1 1.2,磅,其士,
8196,豬背骨,金山,Pork,10kg,巴,seara,27-march-23.pdf,,,,,,,$ 1 0.6,磅,其士,
8197,豬背骨,金山,Pork,抄,美,smithfield,27-march-23.pdf,,,,,,,$ 2 6.0,磅,其士,
8198,豬腩帶骨,金山,Pork,25kg,巴,frimesa,27-march-23.pdf,帶骨,,,,,,$ 1 3.8,磅,其士,
8199,豬腩帶骨,金山,Pork,抄,巴,eco frigo,27-march-23.pdf,帶骨,,,,,,$ 1 4.5,磅,其士,
8200,豬腩帶骨,金山,Pork,抄,德,tonnies,27-march-23.pdf,帶骨,,,,,,$ 1 2.8,磅,其士,
8201,豬腩挑骨,金山,Pork,抄,荷,,27-march-23.pdf,挑骨,,,,,,$ 1 6.0,磅,其士,
8202,(a) 豬腩 去皮挑骨,金山,Pork,抄,荷,p584,27-march-23.pdf,挑骨,,,,,,$ 1 6.5,磅,其士,
8203,豬腩 去皮挑骨,金山,Pork,抄,波,excel,27-march-23.pdf,挑骨,,,,,,$ 1 5.5,磅,其士,
8204,豬腩 去皮挑骨,金山,Pork,抄,美,ibp,27-march-23.pdf,挑骨,,,,,,$ 1 7.0,磅,其士,
8205,(a) 豬腩 有皮挑骨,金山,Pork,抄**,德,westfleisch,27-march-23.pdf,挑骨,,,,,,$ 1 4.8,磅,其士,
8206,羊仔髀肉,金山,Lamb,抄,澳,midfield,27-march-23.pdf,,,,,,,$ 3 3.0,磅,其士,
8207,羊仔髀肉,金山,Lamb,抄,澳,midfield,27-march-23.pdf,chump off,,,,,,$ 3 4.5,磅,其士,
8208,春雞,金山,Chicken,9kg*,巴,seara,27-march-23.pdf,900g,,,,,,$ 9 .5,磅,其士,
8209,雞腎,金山,Chicken,12kg,巴,seara,27-march-23.pdf,,,,,,,$ 5 .0,磅,其士,
8210,雞腎,金山,Chicken,15kg,巴,aurora,27-march-23.pdf,,,,,,,$ 6 .0,磅,其士,
8211,雞白髀,金山,Chicken,15kg,巴,aurora,27-march-23.pdf,,,,,,,$ 6 .0,磅,其士,
8212,雞髀,金山,Chicken,12kg,巴,le vida,27-march-23.pdf,,,,,,,$ 1 0.0,磅,其士,
8213,雞髀,金山,Chicken,12kg,巴,aurora,27-march-23.pdf,有皮,,,,,,$ 8 .4,磅,其士,
8214,雞髀,金山,Chicken,12kg,巴,lar,27-march-23.pdf,有皮,,,,,,$ 8 .4,磅,其士,
8215,雞髀,金山,Chicken,12kg,巴,cancao,27-march-23.pdf,有皮,,,,,,$ 8 .4,磅,其士,
8216,雞髀,金山,Chicken,15kg,巴,lar,27-march-23.pdf,200g上,,,,,,$ 8 .2,磅,其士,
8217,雞髀,金山,Chicken,15kg,巴,seara,27-march-23.pdf,200g上,,,,,,$ 8 .2,磅,其士,
8218,雞髀,金山,Chicken,15kg,中,,27-march-23.pdf,排裝,,,,,,$ 8 .7,磅,其士,
8219,雞柳,金山,Chicken,10kg,中,欣城,27-march-23.pdf,,,,,,,$ 1 6.5,kg,其士,
8220,雞軟骨,金山,Chicken,12kg,巴,aurora,27-march-23.pdf,,,,,,,$ 1 5.7,磅,其士,
8221,雞翼鎚,金山,Chicken,12kg,巴,aurora,27-march-23.pdf,,,,,,,$ 8 .5,磅,其士,
8222,雞腳,金山,Chicken,15kg*,巴,seara,27-march-23.pdf,,,,,,,$ 3 .3,磅,其士,
8223,雞腳,金山,Chicken,12kg,巴,aurora,27-march-23.pdf,40+,,,,,,$ 4 .8,磅,其士,
8224,雞腳,金山,Chicken,15kg,巴,jagua,27-march-23.pdf,50+,,,,,,$ 4 .8,磅,其士,
8225,火雞子,金山,Chicken,16kg*,巴,seara,27-march-23.pdf,,,,,,,$ 1 9.5,磅,其士,
8226,鴨腳,金山,Poultry,10kg,法 國,,27-march-23.pdf,,,,,,,$ 1 2.0,磅,其士,
8227,鴨腳,金山,Poultry,15kg,法 國,p109,27-march-23.pdf,,,,,,,$ 1 2.0,磅,其士,
8228,鵝 半 翼 pl28070501 / 691,金山,,15kg,波,excel,27-march-23.pdf,,,,,,,$ 5 .5,磅,其士,
8229,鵝 半 翼 pl20630501/560,金山,,15kg,波,excel,27-march-23.pdf,,,,,,,$ 5 .5,磅,其士,
8230,牛柳,金山,Beef,抄,巴,boi brasil,3-oct-23.pdf,3-4,,,,,,$ 3 7.5,磅,其士,
8231,牛柳,金山,Beef,抄,巴,dom glutao,3-oct-23.pdf,,,,,,,$ 3 7.5,磅,其士,
8232,牛柳,金山,Beef,抄,巴,boi brasil,3-oct-23.pdf,,,,,,,$ 3 7.5,磅,其士,
8233,牛柳,金山,Beef,抄,巴,plena,3-oct-23.pdf,,,,,,,$ 3 7.5,磅,其士,
8234,牛柳,金山,Beef,抄,紐,affco,3-oct-23.pdf,,,,,,,$ 6 2.0,磅,其士,
8235,牛柳,金山,Beef,抄,紐,anzco,3-oct-23.pdf,,,,,,,$ 6 2.0,磅,其士,
8236,牛柳,金山,Beef,抄,紐,silver fern,3-oct-23.pdf,,,,,,,$ 6 2.0,磅,其士,
8237,牛柳,金山,Beef,抄,紐,anzco,3-oct-23.pdf,,,,,,,$ 6 5.0,磅,其士,
8238,牛柳,金山,Beef,抄,紐,silver fern,3-oct-23.pdf,,,,,,,$ 6 5.0,磅,其士,
8239,牛柳,金山,Beef,抄,紐,affco,3-oct-23.pdf,,,,,,,$ 6 5.0,磅,其士,
8240,牛柳,金山,Beef,抄,澳,midfield,3-oct-23.pdf,,,,,,,$ 6 2.0,磅,其士,
8241,牛柳,金山,Beef,抄,巴,anglo,3-oct-23.pdf,,,,,,,$ 3 7.5,磅,其士,
8242,牛柳,金山,Beef,抄,巴,gejota,3-oct-23.pdf,,,,,,,$ 3 7.5,磅,其士,
8243,牛柳,金山,Beef,抄,巴,boi brasil,3-oct-23.pdf,,,,,,,$ 3 7.5,磅,其士,
8244,牛板腱,金山,Beef,抄,美,excel,3-oct-23.pdf,,,,,,,$ 5 8.0,磅,其士,
8245,牛板腱,金山,Beef,抄,美,ibp,3-oct-23.pdf,,,,,,,$ 5 1.0,磅,其士,
8246,(s) 牛t骨,金山,Beef,抄,阿,conallison,3-oct-23.pdf,,,,,,,$ 2 8.0,磅,其士,
8247,牛仔骨,金山,Beef,抄,英,,3-oct-23.pdf,,,,,,,$ 1 8.0,磅,其士,
8248,牛仔骨,金山,Beef,抄,加,excel,3-oct-23.pdf,,,,,,,$ 6 8.0,磅,其士,
8249,牛仔骨,金山,Beef,抄,美,national beef,3-oct-23.pdf,,,,,,,$ 6 8.0,磅,其士,
8250,牛仔骨,金山,Beef,抄,美,excel,3-oct-23.pdf,,,,,,,$ 4 9.5,磅,其士,
8251,牛仔骨,金山,Beef,抄,美,ibp,3-oct-23.pdf,,,,,,,$ 5 1.0,磅,其士,
8252,牛仔骨,金山,Beef,抄,美,ibp,3-oct-23.pdf,,,,,,,$ 4 8.0,磅,其士,
8253,牛仔骨,金山,Beef,抄,美,showcase,3-oct-23.pdf,,,,,,,$ 3 0.0,磅,其士,
8254,豬梅肉,金山,Pork,抄,巴,seara,3-oct-23.pdf,,,,,,,$ 1 1.3,磅,其士,
8255,豬梅肉,金山,Pork,20kg,巴,palmali,3-oct-23.pdf,,,,,,,$ 1 1.6,磅,其士,
8256,豬二肉,金山,Pork,25kg,巴,aurora,3-oct-23.pdf,,,,,,,$ 8 .8,磅,其士,
8257,豬扒,金山,Pork,抄,巴,seara,3-oct-23.pdf,有骨,,,,,,$ 9 .7,磅,其士,
8258,肉眼,金山,Beef,25kg,巴,aurora,3-oct-23.pdf,,,,,,,$ 1 1.8,磅,其士,
8259,肉眼,金山,Beef,20kg,巴,pif paf,3-oct-23.pdf,,,,,,,$ 1 2.6,磅,其士,
8260,肉眼,金山,Beef,抄,巴,sulita,3-oct-23.pdf,,,,,,,$ 1 2.0,磅,其士,
8261,肉眼,金山,Beef,25kg,巴,frimesa,3-oct-23.pdf,,,,,,,$ 1 2.0,磅,其士,
8262,肉眼,金山,Beef,抄,美,ibp,3-oct-23.pdf,,,,,,,$ 1 7.0,磅,其士,
8263,豬柳,金山,Pork,抄,美,ibp,3-oct-23.pdf,,,,,,,$ 2 0.0,磅,其士,
8264,豬背骨,金山,Pork,抄,美,smithfield,3-oct-23.pdf,,,,,,,$ 2 5.0,磅,其士,
8265,豬背骨,金山,Pork,抄**,美,ibp,3-oct-23.pdf,,,,,,,$ 2 3.0,磅,其士,
8266,豬腩帶骨,金山,Pork,抄,巴,alegra,3-oct-23.pdf,帶骨,,,,,,$ 1 3.5,磅,其士,
8267,豬腩帶骨,金山,Pork,抄,巴,eco frigo,3-oct-23.pdf,帶骨,,,,,,$ 1 3.8,磅,其士,
8268,豬腩帶骨,金山,Pork,抄,巴,seara,3-oct-23.pdf,帶骨,,,,,,$ 1 1.5,磅,其士,
8269,豬腩 去皮片骨腩 halved cut,金山,Pork,抄,美,ibp,3-oct-23.pdf,,,,,,,$ 1 6.0,磅,其士,
8270,(a) 豬腩 有皮挑骨,金山,Pork,抄,德,westfleisch,3-oct-23.pdf,挑骨,,,,,,$ 1 4.0,磅,其士,
8271,豬腩 有皮挑骨,金山,Pork,抄,德,tonnies,3-oct-23.pdf,挑骨,,,,,,$ 1 4.0,磅,其士,
8272,(a) 豬腩 有皮挑骨,金山,Pork,抄,荷,p584,3-oct-23.pdf,挑骨,,,,,,$ 1 4.7,磅,其士,
8273,雞腎,金山,Chicken,12kg,巴,seara,3-oct-23.pdf,,,,,,,$ 4 .6,磅,其士,
8274,春雞,金山,Chicken,9kg,巴,seara,3-oct-23.pdf,900g,,,,,,$ 8 .8,磅,其士,
8275,雞髀,金山,Chicken,12kg,巴,aurora,3-oct-23.pdf,有皮,,,,,,$ 7 .0,磅,其士,
8276,雞髀,金山,Chicken,12kg,巴,cancao,3-oct-23.pdf,有皮,,,,,,$ 7 .0,磅,其士,
8277,雞柳,金山,Chicken,10kg,中,欣城,3-oct-23.pdf,,,,,,,$ 1 4.6,kg,其士,
8278,雞翼鎚,金山,Chicken,12kg,巴,aurora,3-oct-23.pdf,,,,,,,$ 9 .0,磅,其士,
8279,雞腳,金山,Chicken,12kg,巴,aurora,3-oct-23.pdf,40+,,,,,,$ 4 .2,磅,其士,
