,productName,productTag,supplier,category,packing,origin,brand,effectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
47,荷 tboer 牛仔膝(穀飼),,金山,,抄**,荷蘭,TBOER,2023-07-10 00:00:00,穀飼,,,,,, 4 1.0,磅,其士,
48,荷 tboer 白牛仔柳,,金山,,抄,荷蘭,TBOER,2023-07-10 00:00:00,,,,,,, 100.0,磅,其士,
49,德 tonnies 餅裝 豬肋排,豬肋排,金山,PORK,10kg,德國,TONNIES,2023-07-10 00:00:00,餅裝,,,,,, 1 1.5,磅,其士,
50,荷 584 餅裝 豬肋排,豬肋排,金山,PORK,10kg,荷蘭,P584,2023-07-10 00:00:00,餅裝,,,,,, 1 1.5,磅,其士,
51,美 smithfield 豬肋排 st. louis style 零售裝,豬肋排,金山,PORK,抄,美國,SMITHFIELD,2023-07-10 00:00:00,零售,,,,,, 2 5.0,磅,其士,
52,巴 alegra 豬四肉,豬四肉,金山,PORK,抄,巴西,ALEGRA,2023-07-10 00:00:00,,,,,,, 8 .8,磅,其士,
53,巴 aurora 豬四肉,豬四肉,金山,PORK,25kg,巴西,AURORA,2023-07-10 00:00:00,,,,,,, 8 .4,磅,其士,
54,巴 palmali 豬四肉,豬四肉,金山,PORK,抄,巴西,PALMALI,2023-07-10 00:00:00,,,,,,, 8 .4,磅,其士,
55,波 animex 豬脊膘油,豬脊膘油,金山,PORK,20kg,波蘭,EXCEL,2023-07-10 00:00:00,,,,,,, 8 .0,磅,其士,
56,西 artigas duroc 豬扒法式,豬扒,金山,PORK,抄,西班牙,ARTIGAS DUROC,2023-07-10 00:00:00,,,,,,, 4 2.0,磅,其士,
57,西 artigas duroc 豬肋條,豬肋條,金山,PORK,抄,西班牙,ARTIGAS DUROC,2023-07-10 00:00:00,,,,,,, 3 8.0,磅,其士,
58,西 artigas duroc 豬腩無皮挑骨,,金山,,抄,西班牙,ARTIGAS DUROC,2023-07-10 00:00:00,去皮,挑骨,,,,, 3 2.0,磅,其士,
59,西 pernam ibericos 豬背骨,豬背骨,金山,PORK,抄,西班牙,PERNAM IBERICOS,2023-07-10 00:00:00,,,,,,, 6 5.0,kg,其士,
60,西 jamondul ibericos 豬梅肉,豬梅肉,金山,PORK,抄,西班牙,JAMONDUL IBERICOS,2023-07-10 00:00:00,,,,,,, 198.0,kg,其士,
61,巴 frimesa 豬手,豬手,金山,PORK,20kg,巴西,FRIMESA,2023-07-10 00:00:00,,,,,,, 5 .0,磅,其士,
62,巴 seara 豬手,豬手,金山,PORK,18kg,巴西,SEARA,2023-07-10 00:00:00,,,,,,, 3 .5,磅,其士,
63,挪 威 豬 手 (短),,金山,,10kg,挪威,,2023-07-10 00:00:00,短,,,,,, 1 .4,磅,其士,
64,波 豬後筒骨 pl30251102,豬腿筒骨,金山,PORK,20kg,波蘭,,2023-07-10 00:00:00,,,,,,, 2 .2,磅,其士,
65,波 豬前筒骨 pl30251102,豬腿筒骨,金山,PORK,20kg,波蘭,,2023-07-10 00:00:00,,,,,,, 2 .2,磅,其士,
66,波 豬頸湯骨 pl30251102,豬頸湯骨,金山,PORK,20kg,波蘭,,2023-07-10 00:00:00,,,,,,, 3 .6,磅,其士,
67,巴 dom glutao 牛頸骨,豬頸骨,金山,PORK,抄,巴西,DOM GLUTAO,2023-04-11 00:00:00,,,,,,, 5 .2,磅,其士,
68,巴 dom glutao 牛前筒骨,牛前筒骨,金山,BEEF,抄,巴西,DOM GLUTAO,2023-04-11 00:00:00,,,,,,, 5 .2,磅,其士,
69,英 國 牛坑腩 uk-9012,牛腩,金山,BEEF,抄,英國,HEWITT,2023-04-11 00:00:00,,,,,,, 8 .0,磅,其士,
70,巴 mataboi 牛坑腩 80vl,牛腩,金山,BEEF,抄,巴西,MATABOI,2023-04-11 00:00:00,80VL,,,,,, 1 4.5,磅,其士,
