,productName,productTag,supplier,category,packing,origin,brand,effectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
4061,15K 阿根廷 Bustos 4750 孖筋 $6.50 /P 沙2,牛孖筋,哲朗,BEEF,15kg,阿根廷,,Invalid date format,,,,,,,6.50,kg,['沙2'],
4062,15K 中國 銘川 250G+ 雞扒 $8.60 /P 沙2 12K 阿根廷 Bustos 4750 栢葉 $26.50 /P ♦ 沙2,雞扒,哲朗,CHICKEN,12kg,阿根廷,,Invalid date format,+200G,50G+,,,,,26.50,kg,['沙2'],
4063,15K 中國 銘川 300G+ 雞扒 $8.50 /P 沙2 12K 阿根廷 Bustos 4750 金肚 $18.50 /P 沙2,雞扒,哲朗,CHICKEN,12kg,阿根廷,,Invalid date format,+300G,,,,,,18.50,kg,['沙2'],
4064,12K 中國 銘川 有皮脾肉 $16.40 /K 沙2 10K 阿根廷 Bustos 4750 牛脷 $9.50 /P 沙2,牛舌,哲朗,BEEF,10kg,阿根廷,,Invalid date format,帶皮,,,,,,9.50,kg,['沙2'],
4065,12K 中國 銘川 去皮脾肉 $18.50 /K 沙2 10K 阿根廷 Bustos 4750 牛面肉 $12.00 /P ▲ 沙2,,哲朗,,10kg,阿根廷,,Invalid date format,去皮,,,,,,12.00,kg,['沙2'],
4066,12K 中國 銘川 去皮大胸 /K 15K 阿根廷 Bustos 4750 牛小腸 $10.50 /P 沙2,,哲朗,,12kg,阿根廷,,Invalid date format,去皮,,,,,,10.50,kg,['沙2'],
4067,10K 中國 銘川 IQF 小胸 /K,雞柳,哲朗,CHICKEN,10kg,中國,,Invalid date format,,,,,,,,kg,[],
4068,15K 阿根廷 Coto 孖筋 $6.50 /P 沙2,牛孖筋,哲朗,BEEF,15kg,阿根廷,,Invalid date format,,,,,,,6.50,kg,['沙2'],
4069,18K 巴西 Diplomata中翼 $11.60 /P 沙2 10K 美國 真寶山 45G+ 珍寶爪 $22.80 /P 沙2,雞中翼,哲朗,CHICKEN,10kg,美國,DIPLOMATA,Invalid date format,,,,,,,22.80,kg,['沙2'],
4070,15K 巴西 Friato IQF 30+ 中翼 $11.00 /P 其士 15K 巴西 Friato 50G+ 雞腳 $6.20 /P 沙2,雞中翼,哲朗,CHICKEN,15kg,巴西,FRIALTO,Invalid date format,50G+,,,,,,6.20,kg,"['沙2', '其士']",
4071,15K 巴西 Friato IQF 40+ 中翼 $12.80 /P ♦ 沙2 15K 巴西 Uniaves50G+ 雞腳 $5.70 /P 沙2,雞中翼,哲朗,CHICKEN,15kg,巴西,FRIALTO,Invalid date format,50G+,,,,,,5.70,kg,['沙2'],
4072,15K 巴西 Uniaves40+ 中翼 $13.00 /P 沙2 18K 巴西 Diplomata翼尖 $4.80 /P 沙/其,雞中翼,哲朗,CHICKEN,15kg,巴西,DIPLOMATA,Invalid date format,,,,,,,4.80,kg,['沙2'],
4073,15K 巴西 Seara 120+ 全翼 $9.80 /P ♦ 沙2 15K 巴西 Aurora 雞全脾 $6.20 /P 其士,,哲朗,,15kg,巴西,AURORA,Invalid date format,,,,,,,6.20,kg,"['沙2', '其士']",
4074,12K 美國 Mountaire珍寶雞扒 $8.00 /P ▼ 沙2 30P 美國 Case Farm珍寶脾 (層裝) $5.50 /P ♦ 沙2,雞扒,哲朗,CHICKEN,12kg,美國,CASEFARM,Invalid date format,,,,,,,5.50,kg,['沙2'],
4075,15K 巴西 Superfrango 雞扒 $8.40 /P 沙2 30P 美國 Mountaire珍寶脾 (層裝) $5.60 /P 沙2,雞扒,哲朗,CHICKEN,15kg,美國,,Invalid date format,,,,,,,5.60,kg,['沙2'],
4076,12K 巴西 Aurora 有皮脾肉 $8.40 /P 沙2 40P 美國 寶鵰 珍寶脾 (餅裝) $5.90 /P 沙2,,哲朗,,12kg,美國,AURORA,Invalid date format,帶皮,,,,,,5.90,kg,['沙2'],
4077,40P 美國 Mountaire雞腎仔 (4x10LB) $5.20 /P ▼ 沙2 巴西豬類,雞腎,哲朗,CHICKEN,10lb,美國,,Invalid date format,,,,,,,5.20,lb,['沙2'],
4078,20K 巴西 Frimesa 727 梅肉 /P,豬梅肉,哲朗,PORK,20kg,巴西,FRIMESA,Invalid date format,,,,,,,,kg,[],
4079,25K 巴西 Frimesa 727 豬扒 $10.60 /P ▼ 沙2,豬扒,哲朗,PORK,25kg,巴西,FRIMESA,Invalid date format,,,,,,,10.60,kg,['沙2'],
4080,18K 巴西 Frimesa 727 豬肚 /P,,哲朗,,18kg,巴西,FRIMESA,Invalid date format,,,,,,,,kg,[],
4081,25K 巴西 Frimesa 727 柳梅 /P,,哲朗,,25kg,巴西,FRIMESA,Invalid date format,,,,,,,,kg,[],
4082,10K 波蘭 豬腳 $4.30 /P 沙2 10K 巴西 Frimesa 727 豬仔骨 $17.50 /P 沙2,,哲朗,,10kg,巴西,FRIMESA,Invalid date format,,,,,,,17.50,kg,['沙2'],
4083,20K 波蘭 Skiba 脊膘 $8.60 /P 沙2 22K 巴西 Alibem 肋排 (分包) $12.00 /P ♦ 沙2,豬肋排,哲朗,PORK,20kg,巴西,ALIBEM,Invalid date format,,,,,,,12.00,kg,['沙2'],
4084,20K 巴西 Alibem 豬手 /P,,哲朗,,20kg,巴西,ALIBEM,Invalid date format,,,,,,,,kg,[],
4085,10K 奧地利 20244 豬軟骨 $13.80 /P ▼ 沙2,,哲朗,,10kg,,,Invalid date format,,,,,,,13.80,kg,['沙2'],
4086,10K 巴西 Aurora 豬仔骨 $11.00 /P ▼ 沙2,,哲朗,,10kg,巴西,AURORA,Invalid date format,,,,,,,11.00,kg,['沙2'],
4087,10K 荷蘭 584 豬肝 $8.50 /P 沙2 10K 巴西 Aurora 大腸 $8.20 /P N 沙2,豬大腸,哲朗,PORK,10kg,巴西,AURORA,Invalid date format,,,,,,,8.20,kg,['沙2'],
4088,10K 荷蘭 515 生腸 $8.50 /P 沙2 抄 巴西 Fricasa 三肉 $14.50 /P ▼ 沙2,豬肉眼,哲朗,PORK,抄,巴西,,Invalid date format,515廠,,,,,,14.50,kg,['沙2'],
4089,10K 波蘭 Skiba 後筒骨 $4.20 /P ▲ 沙2,豬腿筒骨,哲朗,PORK,10kg,波蘭,,Invalid date format,,,,,,,4.20,kg,['沙2'],
4090,20K 巴西 Alibem 頸骨 $4.20 /P 沙2,豬頸骨,哲朗,PORK,20kg,巴西,ALIBEM,Invalid date format,,,,,,,4.20,kg,['沙2'],
4091,20K 巴西 Frimesa 後筒骨 /P2023/4/11,豬腿筒骨,哲朗,PORK,20kg,巴西,FRIMESA,Invalid date format,3/4,,,,,,,kg,[],
4092,24P 美國 寶鵰 無抗生素雞肉腸 $14.00 /P 沙2 22.5P 波蘭 Lech 30包 雞肉腸 $200 /箱 沙2,,哲朗,,,美國,,Invalid date format,+200G,,,,,,22.5,lb,['沙2'],
4093,"15K 日本 北海 仿蟹柳 60包 $1,250 /箱 沙2 12P 泰國 Master Crab12罐 蟹爪肉 $88.00 /罐 沙2",仿蟹柳,哲朗,PREMADE,15kg,,,Invalid date format,,,,,,,88.00,kg,['沙2'],
4094,56包 日本 100G 原味 $15.00 /包 沙2 10 X 1K 35G+ 雞中翼 $43.00 /K 沙2,雞中翼,哲朗,CHICKEN,,中國,,Invalid date format,,,,,,,43.00,kg,['沙2'],
4095,56包 日本 100G 香草 $15.00 /包 沙2 10 X 1K 雞扒 $40.00 /K N 沙2,雞扒,哲朗,CHICKEN,,,,Invalid date format,,,,,,,40.00,kg,['沙2'],
4096,56包 日本 100G 蒜香 $15.00 /包 沙2 10 X 1K 小胸 $36.00 /K N 沙2,雞柳,哲朗,CHICKEN,,,,Invalid date format,,,,,,,36.00,kg,['沙2'],
4097,56包 日本 100G 和風醬油 $15.00 /包 沙2 10 X 1K 去皮大胸 $36.00 /K N 沙2,,哲朗,,,,,Invalid date format,去皮,,,,,,36.00,kg,['沙2'],
4098,56包 日本 90G 薄塩 $14.00 /包 沙2,,哲朗,,,,,Invalid date format,,,,,,,14.00,pc,['沙2'],
4099,"56包 日本 90G 青胡椒 $14.00 /包 沙2 日本 ""Yamasa"" 零售裝產品",,哲朗,,,,,Invalid date format,,,,,,,14.00,pc,['沙2'],
4100,56包 日本 90G 香檸味 $14.00 /包 沙2 60包 日本 Yamasa 孖裝仿蟹柳 90G $9.50 /包 沙2,仿蟹柳,哲朗,PREMADE,,,,Invalid date format,,,,,,,9.50,pc,['沙2'],
4101,40包 日本 Yamasa 芝士蟹柳 80G $9.50 /包 沙2,仿蟹柳,哲朗,PREMADE,,,,Invalid date format,,,,,,,9.50,pc,['沙2'],
4102,6K 波蘭 20包 豬頸肉 300G $20.00 /包 沙2,,哲朗,,6kg,波蘭,,Invalid date format,+300G,,,,,,20.00,kg,['沙2'],
4103,6K 波蘭 20包 豬免治 300G $12.00 /包▼ 沙2,,哲朗,,6kg,波蘭,,Invalid date format,+300G,,,,,,12.00,kg,['沙2'],
4104,10K 波蘭 25包 豬腩 400G $14.00 /包♦ 沙2,,哲朗,,10kg,波蘭,,Invalid date format,,,,,,,14.00,kg,['沙2'],
4105,10K 波蘭 25包 豬軟骨 400G $12.00 /包 沙2 20包 日本 Yamasa 帝皇蟹棒 $40.00 /包 沙2,,哲朗,,10kg,波蘭,,Invalid date format,,,,,,,40.00,kg,['沙2'],
4106,10K 波蘭 25包 豬展 400G $11.00 /包▼ 沙2 10條/包 600G/包,,哲朗,,10kg,波蘭,,Invalid date format,,,,,,,11.00,kg,['沙2'],
4107,10K 波蘭 20包 精修牛面肉 500G $33.00 /包 沙2,,哲朗,,10kg,波蘭,,Invalid date format,,,,,,,33.00,kg,['沙2'],
4108,10K 日本 10盒 刺身帶子 - L $355 /K 沙2 10K 日本 10包 廣島蠔 - 3L $109 /包 沙2,,哲朗,,10kg,,P109,Invalid date format,,,,,,,,kg,['沙2'],
4109,10K 日本 10盒 刺身帶子 - M $315 /K 沙2 10K 日本 10包 廣島蠔 - 2L $106 /包 沙2,,哲朗,,10kg,,,Invalid date format,,,,,,,,kg,['沙2'],
4110,10K 日本 10盒 刺身帶子 - S $275 /K 沙2,,哲朗,,10kg,,,Invalid date format,,,,,,,,kg,['沙2'],
4111,10K 日本 10盒 刺身帶子 - 2S $260 /K 沙2,,哲朗,,10kg,,,Invalid date format,,,,,,,,kg,['沙2'],
4112,2023/4/13,,哲朗,,,,,Invalid date format,3/4,,,,,,,lb,[],
4113,24P 美國 寶鵰 無抗生素雞肉腸 $14.00 /P 沙2 10 X 1K 35G+ 雞中翼 $43.00 /K 沙2,雞中翼,哲朗,CHICKEN,,美國,,Invalid date format,,,,,,,43.00,kg,['沙2'],
4114,10 X 1K 雞扒 $40.00 /K N 沙2,雞扒,哲朗,CHICKEN,,,,Invalid date format,,,,,,,40.00,kg,['沙2'],
4115,10 X 1K 小胸 $36.00 /K N 沙2,雞柳,哲朗,CHICKEN,,,,Invalid date format,,,,,,,36.00,kg,['沙2'],
4116,"15K 日本 北海 仿蟹柳 60包 $1,250 /箱♦ 沙2 10 X 1K 去皮大胸 $36.00 /K N 沙2",仿蟹柳,哲朗,PREMADE,15kg,,,Invalid date format,去皮,,,,,,36.00,kg,['沙2'],
4117,"22.5P 波蘭 Lech 30包 雞肉腸 $200 /箱♦ 沙2 27P 美國 Ligo 曲薯條 (3/8"") $10.80 /P 沙2",,哲朗,,,美國,LIGO,Invalid date format,+200G,,,,,,10.80,lb,['沙2'],
4118,"27P 美國 Ligo 幼直薯條 (1/4"") $9.80 /P 沙2",,哲朗,,,美國,LIGO,Invalid date format,直,,,,,,9.80,lb,['沙2'],
4119,"12P 泰國 Master Crab蟹爪肉 $88.00 /罐 沙2 30P 美國 Ligo 粗直薯條 (3/8"") $9.60 /P 沙2",,哲朗,,30lb,美國,LIGO,Invalid date format,直,,,,,,9.60,lb,['沙2'],
4120,12罐,,哲朗,,,,,Invalid date format,,,,,,,,lb,[],
4121,30P 荷蘭 熟燻蹄 $11.00 /P ♦ 沙2 10K 比利時4 x 2.5K 曲薯條 (11x11) $7.50 /P 沙2,,哲朗,,10kg,荷蘭,,Invalid date format,2.5K+,,,,,,7.50,kg,['沙2'],
4122,10K 比利時4 x 2.5K 粗直薯條 (9x9) $7.50 /P N 沙2,,哲朗,,10kg,,,Invalid date format,2.5K+,直,,,,,7.50,kg,['沙2'],
4123,20K 日本 岩手縣 翼尖 $5.40 /P 沙2 10K 比利時4 x 2.5K 扒房薯條 (10x20) $7.50 /P ▼ 沙2,,哲朗,,10kg,,,Invalid date format,2.5K+,,,,,,7.50,kg,['沙2'],
4124,10K 日本 岩手縣 特選鳯爪 /P 10K 荷蘭 4 x 2.5K 脆漿粗直 $8.50 /P N 沙2,,哲朗,,10kg,荷蘭,,Invalid date format,2.5K+,直,,,,,8.50,kg,['沙2'],
4125,10K 荷蘭 4 x 2.5K 脆漿幼直 $8.50 /P N 沙2,,哲朗,,10kg,荷蘭,,Invalid date format,2.5K+,直,,,,,8.50,kg,['沙2'],
4126,10K 日本 鹿兒島 特選豬肚 (原個) $11.00 /P 沙2 12K 美國 Ligo 青豆 $8.80 /P 沙2,,哲朗,,10kg,美國,LIGO,Invalid date format,,,,,,,8.80,kg,['沙2'],
4127,10K 日本 鹿兒島 豬肝 $12.00 /P 沙2,,哲朗,,10kg,,,Invalid date format,,,,,,,12.00,kg,['沙2'],
4128,10K 日本 鹿兒島 豬手 $6.50 /P ♦ 沙2 10K 比利時 4 x 2.5K 金荀仔 (14/18) $6.80 /P ♦ 沙2,,哲朗,,10kg,,,Invalid date format,2.5K+,,,,,,6.80,kg,['沙2'],
4129,10K 日本 鹿兒島 豬耳 $8.80 /P ▼ 沙2 10K 比利時 4 x 2.5K 金荀球 (10/18) $6.50 /P N 沙2,,哲朗,,10kg,,,Invalid date format,2.5K+,,,,,,6.50,kg,['沙2'],
4130,10K 日本 鹿兒島 豬尾 $13.50 /P ♦ 沙2,,哲朗,,10kg,,,Invalid date format,,,,,,,13.50,kg,['沙2'],
4131,10K 日本 長崎 豬軟骨 /P 海產,,哲朗,,10kg,,,Invalid date format,,,,,,,,kg,[],
4132,10K 日本 北海道 豬軟骨 $15.50 /P 沙2 40P 美國 野生牌 IQF 螺頭 L (3-5頭) $127 /P 威強,,哲朗,,10kg,美國,,Invalid date format,3/5,,,,,,15.50,kg,"['沙2', '威強']",
4133,40P 美國 野生牌 IQF 螺頭 XL (2-3) $148 /P 威強,,哲朗,,,美國,,Invalid date format,2/3,,,,,,,lb,['威強'],
4134,12K 波蘭 3008 12包 鴨舌 $68.00 /P N 沙2,鴨舌,哲朗,POULTRY,12kg,波蘭,,Invalid date format,+300G,,,,,,68.00,kg,['沙2'],
4135,2023/4/13,,哲朗,,,,,Invalid date format,3/4,,,,,,,lb,[],
4136,24P 美國 寶鵰 無抗生素雞肉腸 $14.00 /P 沙2 10 X 1K 35G+ 雞中翼 $43.00 /K 沙2,雞中翼,哲朗,CHICKEN,,美國,,Invalid date format,,,,,,,43.00,kg,['沙2'],
4137,10 X 1K 雞扒 $40.00 /K N 沙2,雞扒,哲朗,CHICKEN,,,,Invalid date format,,,,,,,40.00,kg,['沙2'],
4138,10 X 1K 小胸 $36.00 /K N 沙2,雞柳,哲朗,CHICKEN,,,,Invalid date format,,,,,,,36.00,kg,['沙2'],
4139,"15K 日本 北海 仿蟹柳 60包 $1,250 /箱♦ 沙2 10 X 1K 去皮大胸 $36.00 /K N 沙2",仿蟹柳,哲朗,PREMADE,15kg,,,Invalid date format,去皮,,,,,,36.00,kg,['沙2'],
4140,"22.5P 波蘭 Lech 30包 雞肉腸 $200 /箱♦ 沙2 27P 美國 Ligo 曲薯條 (3/8"") $10.80 /P 沙2",,哲朗,,,美國,LIGO,Invalid date format,+200G,,,,,,10.80,lb,['沙2'],
4141,"27P 美國 Ligo 幼直薯條 (1/4"") $9.80 /P 沙2",,哲朗,,,美國,LIGO,Invalid date format,直,,,,,,9.80,lb,['沙2'],
4142,"12P 泰國 Master Crab蟹爪肉 $88.00 /罐 沙2 30P 美國 Ligo 粗直薯條 (3/8"") $9.60 /P 沙2",,哲朗,,30lb,美國,LIGO,Invalid date format,直,,,,,,9.60,lb,['沙2'],
4143,12罐,,哲朗,,,,,Invalid date format,,,,,,,,lb,[],
4144,30P 荷蘭 熟燻蹄 $11.00 /P ♦ 沙2 10K 比利時4 x 2.5K 曲薯條 (11x11) $7.50 /P 沙2,,哲朗,,10kg,荷蘭,,Invalid date format,2.5K+,,,,,,7.50,kg,['沙2'],
4145,10K 比利時4 x 2.5K 粗直薯條 (9x9) $7.50 /P N 沙2,,哲朗,,10kg,,,Invalid date format,2.5K+,直,,,,,7.50,kg,['沙2'],
